gross_FU,gross_SC,net_FU,net_SC,time_first_sc_to_first_net_fu,electricitybill,heatingbill,netcontractsigned,selfipa_done,zipregion_missing,evaluationtime_missing,desiredinstallationend_missing,electricitybill_missing,heatingbill_missing,mktgparamscore_missing,desiredinstallationend_encoded,mktg_High,mktg_Low,mktg_Medium,region_High_Performer,region_Large_Good,region_Medium,region_Other,total_bc_attempts,total_bc_outcomes,lead_to_first_bc_days,bc_duration_days,bc_frequency,positive_outcomes_count,negative_outcomes_count,noshow_outcomes_count,positive_outcome_ratio,negative_outcome_ratio,noshow_outcome_ratio,reachability_score,outcome_trend,persistence_after_negative,engagement_score,efficiency_score,last_bc_outcome_encoded,first_bc_outcome_encoded
4,1,3.0,1.0,-0.11831349191324367,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,2,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
5,1,3.0,1.0,-0.11831349191324367,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,2,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
8,1,6.0,1.0,0.1177109837511892,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.2967082856829422,-0.07952723280122995,-0.009672469096544817,0.0,1,0,0,0,1,1,0,0,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
8,2,4.0,1.0,1.9044550295848328,-0.07952723280122995,-0.012236330177267725,0.0,0,0,0,0,1,0,0,1,True,False,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
8,1,2.0,1.0,0.18518529637707268,-0.1178416656714141,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
8,1,2.0,1.0,0.18518529637707268,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
12,1,5.0,1.0,-0.12227373491539145,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,2,False,False,True,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
10,1,1.0,1.0,8.134980375577749,0.011697607365875167,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,1.7480541020306937,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,0.011697607365875167,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666667,0.0,0.0,0.6933333333333335,0.25,9.0,5.0
7,2,1.0,1.0,-0.19354172550793824,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
6,1,5.0,1.0,-0.11844911043940318,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,True,False,False,False,True,False,False,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7200000000000001,0.3333333333333333,9.0,5.0
6,1,5.0,1.0,-0.11844911043940318,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,True,False,False,False,True,False,False,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7200000000000001,0.3333333333333333,9.0,5.0
2,1,2.0,1.0,-0.36457125005828955,-0.0430372967343879,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7200000000000001,0.3333333333333333,9.0,5.0
6,2,1.0,1.0,1.823298719071501,-0.09959669763799307,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7200000000000001,0.3333333333333333,9.0,5.0
8,1,3.0,1.0,-0.13044907452589277,0.011697607365875167,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,3.0,3.0,1.0,1.0,1.5,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6966666666666667,0.25,9.0,5.0
3,1,2.0,1.0,-0.2982046404279505,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,True,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
1,1,1.0,1.0,-0.19174955854144113,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,True,False,False,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.7066666666666668,0.3333333333333333,9.0,8.0
1,1,1.0,1.0,-0.19174955854144113,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,True,False,False,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.7066666666666668,0.3333333333333333,9.0,8.0
6,1,4.0,1.0,0.7226351442070477,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,2,False,True,False,False,True,False,False,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
7,2,4.0,1.0,0.24770725731950735,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,2,0.0,1.0,-0.38125232877590903,0.40578891688776925,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,2,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,1.0,1.0,0.17219777456653565,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,False,True,False,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,2,1.0,1.0,0.48176753983325415,-0.02479232870096688,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,2,1.0,1.0,0.48176753983325415,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
6,1,6.0,1.0,-0.359672599670434,-0.07952723280122995,-0.009672469096544817,0.0,1,0,0,0,0,1,0,2,True,False,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
6,1,6.0,1.0,-0.359672599670434,-0.07952723280122995,-0.004957322281422227,0.0,1,0,0,0,1,0,0,2,True,False,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
4,1,4.0,1.0,-0.2978660492082771,0.10292244753298029,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
9,1,7.0,1.0,0.18568681186642766,0.2671271598337695,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
9,1,7.0,1.0,0.18568681186642766,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
9,1,8.0,1.0,-0.28764915017377723,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
7,1,1.0,1.0,4.254076031616182,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,2.0,1.0,-0.19940699921647428,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.0005368721422447993,0.0,0,0,0,0,1,0,0,1,False,False,True,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
5,1,4.0,1.0,-0.22233472186048778,0.6502714885356109,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,3.0,3.0,0.0,1.0,1.5,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6966666666666667,0.25,9.0,5.0
9,1,6.0,1.0,0.12178135991887587,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,2,0.0,1.0,-0.38125232877590903,-0.13426213690149302,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
7,1,5.0,1.0,-0.30421645496005484,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.3060586824563424,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
5,1,5.0,1.0,-0.3672326498602386,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
3,1,1.0,1.0,2.2811814506611285,-0.006547360667545856,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,True,False,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
3,1,1.0,1.0,2.2811814506611285,-0.07952723280122995,-0.007904289040873844,0.0,0,0,0,0,1,0,0,0,False,True,False,True,False,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
7,1,3.0,1.0,0.3163948551492206,-0.116017168868072,-0.004957322281422227,0.0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
7,1,3.0,1.0,0.3163948551492206,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,1,True,False,False,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
4,1,3.0,1.0,0.7864814337103018,-0.09777220083465098,-0.009672469096544817,1.0,1,0,0,0,0,1,0,0,False,False,True,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
1,1,1.0,1.0,-0.313237362428289,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,3,False,True,False,False,True,False,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
1,1,1.0,1.0,-0.313237362428289,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,3,False,True,False,False,True,False,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
6,1,3.0,1.0,-0.3152416040028073,-0.12513965288478252,-0.009377772420599654,0.0,0,0,0,0,0,0,0,1,False,False,True,False,True,False,False,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.7066666666666668,0.3333333333333333,9.0,8.0
2,1,1.0,1.0,0.33392514249037575,0.16495533884661176,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,True,False,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666667,1.0,0.0,0.7100000000000002,0.25,9.0,8.0
7,1,6.0,1.0,0.6276193484733752,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7200000000000001,0.3333333333333333,9.0,5.0
6,1,6.0,1.0,-0.23966567727393198,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,2,False,False,True,False,False,False,True,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.6866666666666668,0.3333333333333333,9.0,8.0
6,1,6.0,1.0,-0.23966567727393198,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,2,False,False,True,False,False,False,True,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.6866666666666668,0.3333333333333333,9.0,8.0
5,1,3.0,1.0,-0.3125073888847995,0.011697607365875167,-0.009672469096544817,0.0,0,0,0,0,0,1,0,2,False,False,True,False,True,False,False,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7200000000000001,0.3333333333333333,9.0,5.0
8,1,2.0,1.0,3.137553280914123,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,2,1.0,1.0,0.6438790085493045,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,2,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.006430805661148036,0.0,0,0,0,0,1,0,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.15980509214828245,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
6,1,1.0,1.0,5.120687515689946,-0.07770273599788785,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,True,False,3.0,3.0,1.0,1.0,1.5,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6966666666666667,0.25,9.0,5.0
6,1,1.0,1.0,5.120687515689946,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,False,True,False,3.0,3.0,1.0,1.0,1.5,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6966666666666667,0.25,9.0,5.0
11,1,1.0,1.0,5.676179178456389,0.029942575399296192,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,5.0,5.0,-240.0,241.0,0.0206611570247933,4.0,1.0,0.0,0.8,0.2,0.0,0.6,0.0,4.0,0.6204132231404959,0.1666666666666666,5.0,4.0
11,1,1.0,1.0,5.676179178456389,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,True,5.0,5.0,-240.0,241.0,0.0206611570247933,4.0,1.0,0.0,0.8,0.2,0.0,0.6,0.0,4.0,0.6204132231404959,0.1666666666666666,5.0,4.0
3,1,2.0,1.0,-0.21068791205688328,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,True,False,False,False,True,False,False,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,3.0,0.0,0.7400000000000001,0.3333333333333333,9.0,3.0
7,1,3.0,1.0,0.314254084857092,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,3.0,3.0,0.0,1.0,1.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.6466666666666667,0.25,9.0,8.0
7,1,3.0,1.0,0.314254084857092,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,True,False,False,False,False,True,3.0,3.0,0.0,1.0,1.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.6466666666666667,0.25,9.0,8.0
4,1,1.0,1.0,0.9619299377539713,-0.116017168868072,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,3.0,3.0,1.0,1.0,1.5,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666667,0.0,0.0,0.6633333333333334,0.25,9.0,5.0
7,1,2.0,1.0,0.15962256948318154,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,2,True,False,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
6,1,2.0,1.0,0.15962256948318154,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,2,True,False,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
5,1,4.0,1.0,-0.14139230633807912,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,3.0,3.0,0.0,1.0,1.5,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6966666666666667,0.25,9.0,5.0
1,1,1.0,1.0,-0.3167825581289016,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
6,1,1.0,1.0,1.7205990871107244,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,True,False,False,False,3.0,3.0,1.0,1.0,1.5,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666667,0.0,0.0,0.6633333333333334,0.25,9.0,5.0
14,1,12.0,1.0,0.17759520986939398,-0.07952723280122995,-0.009672469096544817,0.0,1,0,0,0,0,1,0,0,False,True,False,False,False,False,True,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.64,0.2,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,True,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.64,0.2,9.0,5.0
1,3,1.0,1.0,0.15587258070615354,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,4.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.5,0.0,0.0,0.75,1.0,0.0,0.6566666666666667,0.2,9.0,8.0
12,1,5.0,1.0,0.2496359530036147,-0.07952723280122995,-0.010851255800325463,0.0,0,0,0,0,1,0,0,3,False,True,False,False,False,True,False,5.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.72,0.1666666666666666,9.0,5.0
13,1,1.0,1.0,6.301273181460534,0.04271405302269091,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
13,1,1.0,1.0,6.301273181460534,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
2,2,1.0,1.0,4.549852755638464,-0.13426213690149302,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,True,False,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.053894691987477365,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.0430372967343879,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,4.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.6649999999999999,0.2,9.0,5.0
12,1,10.0,1.0,0.07307246443279486,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,3,True,False,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,False,True,False,False,False,False,True,3.0,3.0,1.0,1.0,1.5,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6966666666666667,0.25,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,True,False,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
10,1,4.0,1.0,-0.29263790951525553,-0.061282264767808924,-0.009672469096544817,0.0,1,1,0,0,0,1,1,1,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.0,6.0
3,4,2.0,1.0,2.318631277901618,0.10292244753298029,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
